<aurora>_<polar> aurora_polar $1:NC I
<auto>_de_fe auto_de_fe $1:NC I
<auto>_de_procesamiento auto_de_procesamiento $1:NC I
<auto>_sacramental auto_sacramental $1:NC I
<autobús>_<urbano> autobús_urbano $1:NC I
<auxiliar>_administrativo auxiliar_administrativo $1:VM I
<ave>_de_cetrería ave_de_cetrería $1:NC I
<ave>_de_paso ave_de_paso $1:NC I
<ave>_de_presa ave_de_presa $1:NC I
<ave>_de_rapiña ave_de_rapiña $1:NC I
<ave>_de_el_paraíso ave_de_el_paraíso $1:NC I
<ave>_lira ave_lira $1:NC I
<ave>_martillo ave_martillo $1:NC I
<avena>_<loca> avena_loca $1:NC I
<avión>_a_reacción avión_a_reacción $1:NC I
<avión>_<bombardero> avión_bombardero $1:NC I
<avión>_cazabombardero avión_cazabombardero $1:NC I
<avión>_<común> avión_común $1:NC I
<avión>_de_caza avión_de_caza $1:NC I
<avión>_nodriza avión_nodriza $1:NC I
<avión>_<roquero> avión_roquero $1:NC I
<avión>_zapador avión_zapador $1:NC I
<avispa>_<común> avispa_común $1:NC I
<avutarda>_<común> avutarda_común $1:NC I
<avutarda>_<menor> avutarda_menor $1:NC I
<ayuda>_de_cámara ayuda_de_cámara $1:NC I
<ayuntamiento>_<carnal> ayuntamiento_carnal $1:NC I
<azúcar>_<blanco> azúcar_blanco $1:NC I
<azúcar>_<glas> azúcar_glas $1:NC I
<azúcar>_<negro> azúcar_negro $1:NC I
<azúcar>_<moreno> azúcar_moreno $1:NC I
<azucena>_<común> azucena_común $1:NC I
<azucena>_de_agua azucena_de_agua $1:NC I
<azucena>_de_mar azucena_de_mar $1:NC I
<azucena>_<silvestre> azucena_silvestre $1:NC I
<azul>_cielo azul_cielo $1:NC I
<azul>_<celeste> azul_celeste $1:NC I
<azul>_marino azul_marino $1:NC I
<bacalao>_<fresco> bacalao_fresco $1:NC I
<bacalao>_salado bacalao_salado $1:NC I
<báculo>_<pastoral> báculo_pastoral $1:NC I
<baile>_agarrado baile_agarrado $1:NC I
<baile>_de_disfraces baile_de_disfraces $1:NC I
<baile>_de_máscaras baile_de_máscaras $1:NC I
<baile>_de_salón baile_de_salón $1:NC I
<baile>_de_San_Vito baile_de_San_Vito $1:NC I
<baile>_de_el_escardillo baile_de_el_escardillo $1:NC I
<baile>_<suelto> baile_suelto $1:NC I
<bajada>_de_bandera bajada_de_bandera $1:NC I
<bajada>_de_bandera_de_taxi bajada_de_bandera_de_taxi $1:NC I
bajo_cifrado bajo_cifrado RG I
bajo_continuo bajo_continuo RG I
bajo_vientre bajo_vientre RG I
<bala>_perdida bala_perdida $1:NC I
<bala>_perdida bala_perdida $1:NC I
<balance>_consolidado balance_consolidado $1:NC I
<balance>_de_situación balance_de_situación $1:NC I
<balanza>_de_comercio balanza_de_comercio $1:NC I
<balanza>_<comercial> balanza_comercial $1:NC I
<balanza>_de_pagos balanza_de_pagos $1:NC I
<balcón>_corrido balcón_corrido $1:NC I
<ballena>_<azul> ballena_azul $1:NC I
<ballena>_<blanca> ballena_blanca $1:NC I
<ballena>_<gris> ballena_gris $1:NC I
<ballena>_<groenlandesa> ballena_groenlandesa $1:NC I
<ballena>_<vasca> ballena_vasca $1:NC I
<ballena>_xibarte ballena_xibarte $1:NC I
<banco>_<azul> banco_azul $1:NC I
<banco>_<comercial> banco_comercial $1:NC I
<banco>_de_crédito banco_de_crédito $1:NC I
<banco>_de_datos banco_de_datos $1:NC I
<banco>_de_depósito banco_de_depósito $1:NC I
<banco>_de_ensayos banco_de_ensayos $1:NC I
<banco>_de_niebla banco_de_niebla $1:NC I
<banco>_de_nubes banco_de_nubes $1:NC I
<banco>_<hipotecario> banco_hipotecario $1:NC I
<banco>_<industrial> banco_industrial $1:NC I
<baño>_de_decapado baño_de_decapado $1:NC I
<baño>_de_fusión baño_de_fusión $1:NC I
<baño>_María baño_María $1:NC I
<baño>_de_revelado baño_de_revelado $1:NC I
<baño>_de_sangre baño_de_sangre $1:NC I
<baño>_<turco> baño_turco $1:NC I
<banquete>_<eucarístico> banquete_eucarístico $1:NC I
<barba>_de_capuchino barba_de_capuchino $1:NC I
<barbada>_de_cinco_barbillones barbada_de_cinco_barbillones $1:NC I
<barbo>_<común> barbo_común $1:NC I
<barbo>_de_mar barbo_de_mar $1:NC I
<barco>_<atunero> barco_atunero $1:NC I
<barco>_<ballenero> barco_ballenero $1:NC I
<barco>_de_pasajeros barco_de_pasajeros $1:NC I
<barco>_de_vapor barco_de_vapor $1:NC I
<barco>_de_vela barco_de_vela $1:NC I
<barco>_mercante barco_mercante $1:NC I
<barco>_<pesquero> barco_pesquero $1:NC I
<barco>_<petrolero> barco_petrolero $1:NC I
<barnacla>_<canadiense> barnacla_canadiense $1:NC I
<barnacla>_cariblanca barnacla_cariblanca $1:NC I
<barnacla>_<carinegra> barnacla_carinegra $1:NC I
<barómetro>_<aneroide> barómetro_aneroide $1:NC I
<barómetro>_de_mercurio barómetro_de_mercurio $1:NC I
<barómetro>_<registrador> barómetro_registrador $1:NC I
<barra>_<americana> barra_americana $1:NC I
<barra>_de_equilibrio barra_de_equilibrio $1:NC I
<barra>_de_labios barra_de_labios $1:NC I
<barra>_de_pan barra_de_pan $1:NC I
<barra>_fija barra_fija $1:NC I
<barra>_<libre> barra_libre $1:NC I
barras_paralelas barras_paralelas $1:NC I
barras_asimétricas barras_asimétricas $1:NC I
barras_paralelas_asimétricas barras_paralelas_asimétricas $1:NC I
<barrera>_<coralina> barrera_coralina $1:NC I
<barrera>_de_potencial barrera_de_potencial $1:NC I
<barrera>_de_el_sonido barrera_de_el_sonido $1:NC I
<barrio>_chino barrio_chino $1:NC I
<barrio>_<histórico> barrio_histórico $1:NC I
<barrio>_<obrero> barrio_obrero $1:NC I
<barrio>_<residencial> barrio_residencial $1:NC I
<barro>_cocido barro_cocido $1:NC I
<base>_<aérea> base_aérea $1:NC I
<base>_de_datos base_de_datos $1:NC I
<base>_de_lanzamiento base_de_lanzamiento $1:NC I
<base>_de_operaciones base_de_operaciones $1:NC I
<base>_<imponible> base_imponible $1:NC I
<base>_<liquidable> base_liquidable $1:NC I
<base>_<militar> base_militar $1:NC I
<base>_<naval> base_naval $1:NC I
<basílica>_<mayor> basílica_mayor $1:NC I
<basílica>_<menor> basílica_menor $1:NC I
<batalla>_<campal> batalla_campal $1:NC I
<batalla>_<campal> batalla_campal $1:NC I
<batería>_de_cocina batería_de_cocina $1:NC I
<batidor>_de_almirez batidor_de_almirez $1:NC I
<bebé>_probeta bebé_probeta $1:NC I
<beleño>_<negro> beleño_negro $1:NC I
<bendición>_<papal> bendición_papal $1:NC I
<bendición>_urbi_et_orbi bendición_urbi_et_orbi $1:NC I
<beneficio>_<bruto> beneficio_bruto $1:NC I
<beneficio>_<eclesiástico> beneficio_eclesiástico $1:NC I
<beneficio>_<fiscal> beneficio_fiscal $1:NC I
<beneficio>_<neto> beneficio_neto $1:NC I
<bergantín>_goleta bergantín_goleta $1:NC I
<berrendo>_en_negro berrendo_en_negro $1:NC I
<berro>_de_agua berro_de_agua $1:NC I
<berro>_de_fuente berro_de_fuente $1:NC I
<berro>_de_prado berro_de_prado $1:NC I
<berza>_rizada berza_rizada $1:NC I
<bestia>_de_carga bestia_de_carga $1:NC I
<bicicleta>_de_carreras bicicleta_de_carreras $1:NC I
<bicicleta>_de_montaña bicicleta_de_montaña $1:NC I
<bicicleta>_de_paseo bicicleta_de_paseo $1:NC I
bien_común bien_común RG I
bien_encarado bien_encarado RG I
bien_intencionado bien_intencionado RG I
bien_nacido bien_nacido RG I
bienes_complementarios bienes_complementarios $1:NC I
bienes_comunales bienes_comunales $1:NC I
bienes_de_consumo bienes_de_consumo $1:NC I
bienes_de_dominio_público bienes_de_dominio_público $1:NC I
bienes_de_equipo bienes_de_equipo $1:NC I
bienes_de_producción bienes_de_producción $1:NC I
bienes_de_propios bienes_de_propios $1:NC I
bienes_de_uso_público bienes_de_uso_público $1:NC I
bienes_fungibles bienes_fungibles $1:NC I
bienes_gananciales bienes_gananciales $1:NC I
bienes_inmuebles bienes_inmuebles $1:NC I
bienes_mostrencos bienes_mostrencos $1:NC I
bienes_muebles bienes_muebles $1:NC I
bienes_raíces bienes_raíces $1:NC I
bienes_semovientes bienes_semovientes $1:NC I
bienes_sustitutivos bienes_sustitutivos $1:NC I
<bisbita>_<arbórea> bisbita_arbórea $1:NC I
<bisbita>_<campestre> bisbita_campestre $1:NC I
<bisbita>_<común> bisbita_común $1:NC I
<bisbita>_<ribereña>_alpina bisbita_ribereña_alpina $1:NC I
<bisonte>_<americano> bisonte_americano $1:NC I
<bisonte>_<europeo> bisonte_europeo $1:NC I
<bizcocho>_<borracho> bizcocho_borracho $1:NC I
<blanco>_de_el_ojo blanco_de_el_ojo $1:NC I
<boa>_<constrictor> boa_constrictor $1:NC I
<boca>_a_boca boca_a_boca $1:NC I
<boca>_de_dragón boca_de_dragón $1:NC I
<boca>_de_el_estómago boca_de_el_estómago $1:NC I
<boca>_de_el_lobo boca_de_el_lobo $1:NC I
bodas_de_diamante bodas_de_diamante $1:NC I
bodas_de_oro bodas_de_oro $1:NC I
bodas_de_plata bodas_de_plata $1:NC I
bodas_de_platino bodas_de_platino $1:NC I
<bola>_de_nieve bola_de_nieve $1:NC I
<bola>_de_nieve bola_de_nieve $1:NC I
<bola>_de_nieve bola_de_nieve $1:NC I
<bola>_de_nieve bola_de_nieve $1:NC I
<boletín>_de_suscripción boletín_de_suscripción $1:NC I
<boleto>_de_Satanás boleto_de_Satanás $1:NC I
<boleto>_de_el_pino boleto_de_el_pino $1:NC I
<boleto>_<reticulado> boleto_reticulado $1:NC I
<bolo>_<alimenticio> bolo_alimenticio $1:NC I
<bolsa>_de_pastor bolsa_de_pastor $1:NC I
<bolsa>_de_valores bolsa_de_valores $1:NC I
<bolsa>_<abdominal> bolsa_abdominal $1:NC I
<bolsa>_<marsupial> bolsa_marsupial $1:NC I
<bomba>_aspirante bomba_aspirante $1:NC I
<bomba>_<atómica> bomba_atómica $1:NC I
<bomba>_<centrífuga> bomba_centrífuga $1:NC I
<bomba>_de_aceite bomba_de_aceite $1:NC I
<bomba>_de_aire bomba_de_aire $1:NC I
<bomba>_de_alimentación bomba_de_alimentación $1:NC I
<bomba>_de_cobalto bomba_de_cobalto $1:NC I
<bomba>_de_racimo bomba_de_racimo $1:NC I
<bomba>_de_dispersión bomba_de_dispersión $1:NC I
<bomba>_de_fisión bomba_de_fisión $1:NC I
<bomba>_de_fragmentación bomba_de_fragmentación $1:NC I
<bomba>_de_hidrógeno bomba_de_hidrógeno $1:NC I
<bomba>_de_humo bomba_de_humo $1:NC I
<bomba>_de_inyección bomba_de_inyección $1:NC I
<bomba>_de_mano bomba_de_mano $1:NC I
<bomba>_de_neutrones bomba_de_neutrones $1:NC I
<bomba>_de_relojería bomba_de_relojería $1:NC I
<bomba>_<fétida> bomba_fétida $1:NC I
<bomba>_<helicoidal> bomba_helicoidal $1:NC I
<bomba>_<incendiaria> bomba_incendiaria $1:NC I
<bomba>_<nuclear> bomba_nuclear $1:NC I
<bomba>_<termonuclear> bomba_termonuclear $1:NC I
<bomba>_<volcánica> bomba_volcánica $1:NC I
<bonito>_de_el_Norte bonito_de_el_Norte $1:NC I
<bono>_de_el_tesoro bono_de_el_tesoro $1:NC I
<bosque>_<abierto> bosque_abierto $1:NC I
<bosque>_tupido bosque_tupido $1:NC I
<bosque>_<cerrado> bosque_cerrado $1:NC I
<bosque>_<pluvial> bosque_pluvial $1:NC I
<bosque>_<tropical>_húmedo bosque_tropical_húmedo $1:NC I
<bota>_de_montar bota_de_montar $1:NC I
<botalón>_de_foque botalón_de_foque $1:NC I
<bote>_de_humo bote_de_humo $1:NC I
<bote>_pronto bote_pronto $1:NC I
<bote>_salvavidas bote_salvavidas $1:NC I
<botón>_de_fuego botón_de_fuego $1:NC I
<botón>_de_oro botón_de_oro $1:NC I
<bóveda>_de_arista bóveda_de_arista $1:NC I
<bóveda>_de_cañón bóveda_de_cañón $1:NC I
<bóveda>_<nervada> bóveda_nervada $1:NC I
<bóveda>_de_crucería bóveda_de_crucería $1:NC I
<bóveda>_<encamonada> bóveda_encamonada $1:NC I
<bóveda>_esquifada bóveda_esquifada $1:NC I
<bóveda>_<vaída> bóveda_vaída $1:NC I
<bovino>_de_monte bovino_de_monte $1:NC I
<boya>_de_amarre boya_de_amarre $1:NC I
<branca>_ursina branca_ursina $1:NC I
<branca>_ursina branca_ursina $1:NC I
<brazo>_armado brazo_armado $1:NC I
<brazo>_gitano brazo_gitano $1:NC I
<brazo>_de_gitano brazo_de_gitano $1:NC I
<brazo>_de_mar brazo_de_mar $1:NC I
<brea>_<líquida> brea_líquida $1:NC I
<brea>_<mineral> brea_mineral $1:NC I
<brezo>_<blanco> brezo_blanco $1:NC I
<brezo>_<español> brezo_español $1:NC I
<brezo>_colorado brezo_colorado $1:NC I
<brezo>_<común> brezo_común $1:NC I
<brezo>_de_escobas brezo_de_escobas $1:NC I
<brezo>_de_nazareno brezo_de_nazareno $1:NC I
<brezo>_de_turbera brezo_de_turbera $1:NC I
<brezo>_portugués brezo_portugués $1:NC I
Brigadas_internacionales Brigadas_internacionales $1:NC I
<brochado>_interior brochado_interior $1:VM I
<bronce>_rojo bronce_rojo $1:NC I
<brote>_de_cepa brote_de_cepa $1:NC I
buen_nombre buen_nombre $2:NC I
buen_olor buen_olor $2:NC I
buena_fe buena_fe $2:NC I
buena_suerte buena_suerte $2:NC I
buenos_sentimientos buenos_sentimientos $2:NC I
<buey>_de_mar buey_de_mar $1:NC I
<búfalo>_<africano> búfalo_africano $1:NC I
<búfalo>_<negro> búfalo_negro $1:NC I
<búfalo>_<cafre> búfalo_cafre $1:NC I
<búfalo>_<asiático> búfalo_asiático $1:NC I
<búho>_chico búho_chico $1:NC I
<búho>_<nival> búho_nival $1:NC I
<búho>_<real> búho_real $1:NC I
<buitre>_<común> buitre_común $1:NC I
<buitre>_<leonado> buitre_leonado $1:NC I
<buitre>_franciscano buitre_franciscano $1:NC I
<buitre>_<negro> buitre_negro $1:NC I
<buitre>_monje buitre_monje $1:NC I
<bulbo>_<raquídeo> bulbo_raquídeo $1:NC I
<buque>_de_guerra buque_de_guerra $1:NC I
<buque>_escuela buque_escuela $1:NC I
<buque>_insignia buque_insignia $1:NC I
<buque>_mercante buque_mercante $1:NC I
<burra>_<joven> burra_joven $1:NC I
<burra>_madre burra_madre $1:NC I
<burro>_<joven> burro_joven $1:NC I
<burro>_macho burro_macho $1:NC I
<buscarla>_<pintoja> buscarla_pintoja $1:NC I
<buscarla>_<unicolor> buscarla_unicolor $1:NC I
<caballero>_andante caballero_andante $1:NC I
caballito_de_mar caballito_de_mar $1:NC I
caballito_de_el_diablo caballito_de_el_diablo $1:NC I
<caballo>_de_agua caballo_de_agua $1:NC I
<caballo>_marino caballo_marino $1:NC I
<caballo>_de_Frisia caballo_de_Frisia $1:NC I
<caballo>_de_tiro caballo_de_tiro $1:NC I
<caballo>_de_vapor caballo_de_vapor $1:NC I
<caballo>_<joven> caballo_joven $1:NC I
<cabecera>_de_la_mesa cabecera_de_la_mesa $1:NC I
<cabeza>_de_ajo cabeza_de_ajo $1:NC I
<cabeza>_de_chorlito cabeza_de_chorlito $1:NC I
<cabeza>_de_familia cabeza_de_familia $1:NC I
<cabeza>_de_fraile cabeza_de_fraile $1:NC I
<cabeza>_de_ganado cabeza_de_ganado $1:NC I
<cabeza>_de_jabalí cabeza_de_jabalí $1:NC I
<cabeza>_de_partido cabeza_de_partido $1:NC I
<cabeza>_de_partido_judicial cabeza_de_partido_judicial $1:NC I
<cabeza>_de_puente cabeza_de_puente $1:NC I
<cabeza>_de_turco cabeza_de_turco $1:NC I
<cabeza>_<loca> cabeza_loca $1:NC I
<cabeza>_<>_magnética cabeza__magnética $1:NC I
<cabeza>_<primaria> cabeza_primaria $1:NC I
<cabeza>_rapada cabeza_rapada $1:NC I
<cabezal>_<magnético> cabezal_magnético $1:NC I
<cabezal>_<móvil> cabezal_móvil $1:NC I
<cable>_<coaxial> cable_coaxial $1:NC I
<cabra>_madre cabra_madre $1:NC I
<cabra>_<montés> cabra_montés $1:NC I
cabrita_hembra cabrita_hembra $1:NC I
cabrita_lechal cabrita_lechal $1:NC I
<cabrito>_macho cabrito_macho $1:NC I
<cacerola>_de_Molucas cacerola_de_Molucas $1:NC I
<cacerola>_de_mar cacerola_de_mar $1:NC I
cada_quisqui cada_quisqui RG I
<cadena>_<trófica> cadena_trófica $1:NC I
<cadena>_<alimentaria> cadena_alimentaria $1:NC I
<cadena>_de_música cadena_de_música $1:NC I
<cadena>_<musical> cadena_musical $1:NC I
<cadena>_<montañosa> cadena_montañosa $1:NC I
<cadena>_<perpetua> cadena_perpetua $1:NC I
<caérsele>_a_uno_la_cara_de_vergüenza caérsele_a_uno_la_cara_de_vergüenza $1:NC I
<café>_<capuchino> café_capuchino $1:NC I
<café>_cortado café_cortado $1:NC I
<café>_descafeinado café_descafeinado $1:NC I
<café>_irlandés café_irlandés $1:NC I
<café>_<solo> café_solo $1:NC I
<caída>_<libre> caída_libre $1:NC I
<caja>_<china> caja_china $1:NC I
<caja>_de_ahorros caja_de_ahorros $1:NC I
<caja>_de_velocidades caja_de_velocidades $1:NC I
<caja>_de_cambios caja_de_cambios $1:NC I
<caja>_de_caudales caja_de_caudales $1:NC I
<caja>_de_la_escalera caja_de_la_escalera $1:NC I
<caja>_de_música caja_de_música $1:NC I
<caja>_de_reclutamiento caja_de_reclutamiento $1:NC I
<caja>_de_recluta caja_de_recluta $1:NC I
<caja>_de_ritmo caja_de_ritmo $1:NC I
<caja>_de_ritmos caja_de_ritmos $1:NC I
<caja>_de_seguridad caja_de_seguridad $1:NC I
<caja>_<fuerte> caja_fuerte $1:NC I
<caja>_<negra> caja_negra $1:NC I
<caja>_<registradora> caja_registradora $1:NC I
<cajero>_<automático> cajero_automático $1:NC I
<cal>_<muerta> cal_muerta $1:NC I
<cal>_apagada cal_apagada $1:NC I
<cal>_<viva> cal_viva $1:NC I
<cala>_patrón cala_patrón $1:NC I
<calabaza>_<vinatera> calabaza_vinatera $1:NC I
<calamar>_<gigante> calamar_gigante $1:NC I
<cálamo>_<aromático> cálamo_aromático $1:NC I
<calamón>_<común> calamón_común $1:NC I
<cálculo>_<diferencial> cálculo_diferencial $1:NC I
<cálculo>_<integral> cálculo_integral $1:NC I
<caldo>_de_cultivo caldo_de_cultivo $1:NC I
<caldo>_de_cultivo caldo_de_cultivo $1:NC I
<calefacción>_<central> calefacción_central $1:NC I
<caléndula>_<silvestre> caléndula_silvestre $1:NC I
<calla>_callando calla_callando $1:NC I
<calle>_<peatonal> calle_peatonal $1:NC I
<calle>_sin_salida calle_sin_salida $1:NC I
<callejón>_sin_salida callejón_sin_salida $1:NC I
<calor>_<específico> calor_específico $1:NC I
<calor>_<latente> calor_latente $1:NC I
<cámara>_<clara> cámara_clara $1:NC I
<cámara>_<lenta> cámara_lenta $1:NC I
<camarón>_de_roca camarón_de_roca $1:NC I
<camarón>_<gris> camarón_gris $1:NC I
<cambio>_de_marchas cambio_de_marchas $1:NC I
<cambio>_de_velocidades cambio_de_velocidades $1:NC I
<camello>_<pardal> camello_pardal $1:NC I
<camino>_<carretero> camino_carretero $1:NC I
<camino>_de_cabaña camino_de_cabaña $1:NC I
<camino>_de_herradura camino_de_herradura $1:NC I
<camino>_de_hierro camino_de_hierro $1:NC I
<camino>_de_perdición camino_de_perdición $1:NC I
<camino>_de_sirga camino_de_sirga $1:NC I
<camino>_<forestal> camino_forestal $1:NC I
<camino>_<real> camino_real $1:NC I
<camino>_<rural> camino_rural $1:NC I
<camino>_<vecinal> camino_vecinal $1:NC I
<camión>_con_volquete camión_con_volquete $1:NC I
<camión>_hormigonera camión_hormigonera $1:NC I
<camisa>_de_fuerza camisa_de_fuerza $1:NC I
<campanilla>_de_invierno campanilla_de_invierno $1:NC I
<campeonato>_de_liga campeonato_de_liga $1:NC I
<campo>_<abierto> campo_abierto $1:NC I
<campo>_de_batalla campo_de_batalla $1:NC I
<campo>_de_concentración campo_de_concentración $1:NC I
<campo>_de_cultivo campo_de_cultivo $1:NC I
<campo>_de_tiro campo_de_tiro $1:NC I
<campo>_<visual> campo_visual $1:NC I
<caña>_de_azúcar caña_de_azúcar $1:NC I
<caña>_<dulce> caña_dulce $1:NC I
<caña>_de_el_timón caña_de_el_timón $1:NC I
<caña>_<pequeña> caña_pequeña $1:NC I
<canción>_de_cuna canción_de_cuna $1:NC I
<canela>_en_rama canela_en_rama $1:NC I
<cangrejo>_<común> cangrejo_común $1:NC I
<cangrejo>_corredor cangrejo_corredor $1:NC I
<cangrejo>_de_río cangrejo_de_río $1:NC I
<cangrejo>_ermitaño cangrejo_ermitaño $1:NC I
<canguro>_rojo canguro_rojo $1:NC I
<cantar>_de_gesta cantar_de_gesta $1:VM I
<cántaro>_de_leche cántaro_de_leche $1:NC I
<cante>_<jondo> cante_jondo $1:NC I
<canto>_<llano> canto_llano $1:NC I
<canto>_rodado canto_rodado $1:NC I
<canto>_<vivo> canto_vivo $1:NC I
<capa>_<cortical> capa_cortical $1:NC I
<capa>_de_ozono capa_de_ozono $1:NC I
<capa>_<freática> capa_freática $1:NC I
<manto>_<freático> manto_freático $1:NC I
<capacidad>_<calorífica> capacidad_calorífica $1:NC I
<caparrosa>_<azul> caparrosa_azul $1:NC I
<caparrosa>_<verde> caparrosa_verde $1:NC I
<capilla>_<ardiente> capilla_ardiente $1:NC I
<capital>_<social> capital_social $1:NC I
<capitán>_alcaide capitán_alcaide $1:NC I
<capitán>_de_corbeta capitán_de_corbeta $1:NC I
<capitán>_de_fragata capitán_de_fragata $1:NC I
<capitán>_de_navío capitán_de_navío $1:NC I
<capitán>_<general> capitán_general $1:NC I
<capitanía>_<general> capitanía_general $1:NC I
<capote>_de_brega capote_de_brega $1:NC I
<capote>_de_paseo capote_de_paseo $1:NC I
<cara>_de_perro cara_de_perro $1:NC I
<carácter>_de_relleno carácter_de_relleno $1:NC I
<carácter>_<retroactivo> carácter_retroactivo $1:NC I
<carbón>_<bituminoso> carbón_bituminoso $1:NC I
<carbón>_de_piedra carbón_de_piedra $1:NC I
<carbón>_<mineral> carbón_mineral $1:NC I
<carbón>_<vegetal> carbón_vegetal $1:NC I
<carbón>_de_leña carbón_de_leña $1:NC I
<carbonero>_<garrapinos> carbonero_garrapinos $1:NC I
<carbonero>_<palustre> carbonero_palustre $1:NC I
<cardo>_ajonjero cardo_ajonjero $1:NC I
<cardo>_santo cardo_santo $1:NC I
<cardo>_bendito cardo_bendito $1:NC I
<cardo>_de_arrecife cardo_de_arrecife $1:NC I
<cardo>_de_cardadores cardo_de_cardadores $1:NC I
<cardo>_<forrajero> cardo_forrajero $1:NC I
<cardo>_<mariano> cardo_mariano $1:NC I
<cardo>_<lechal> cardo_lechal $1:NC I
<cardo>_de_María cardo_de_María $1:NC I
<carga>_de_profundidad carga_de_profundidad $1:NC I
<carne>_de_buey carne_de_buey $1:NC I
<carne>_de_cabrito carne_de_cabrito $1:NC I
<carne>_de_cerdo carne_de_cerdo $1:NC I
<carne>_de_equino carne_de_equino $1:NC I
<carné>_de_identidad carné_de_identidad $1:NC I
<carne>_de_ovino carne_de_ovino $1:NC I
<carne>_de_vacuno carne_de_vacuno $1:NC I
<carne>_picada carne_picada $1:NC I
<carnero>_castrado carnero_castrado $1:NC I
<carnero>_<joven> carnero_joven $1:NC I
<carpintería>_de_armar carpintería_de_armar $1:NC I
<carpintería>_<metálica> carpintería_metálica $1:NC I
<carretera>_<comarcal> carretera_comarcal $1:NC I
<carretera>_<nacional> carretera_nacional $1:NC I
<carricerín>_<común> carricerín_común $1:NC I
<carricero>_<común> carricero_común $1:NC I
<carricero>_tordal carricero_tordal $1:NC I
<carrizo>_<común> carrizo_común $1:NC I
<carrizo>_de_las_pampas carrizo_de_las_pampas $1:NC I
<carro>_blindado carro_blindado $1:NC I
<carro>_de_combate carro_de_combate $1:NC I
<carta>_<credencial> carta_credencial $1:NC I
<carta>_de_pago carta_de_pago $1:NC I
<carta>_<pastoral> carta_pastoral $1:NC I
<carta>_puebla carta_puebla $1:NC I
<cártamo>_<silvestre> cártamo_silvestre $1:NC I
<cartón>_piedra cartón_piedra $1:NC I
<carúncula>_<ocular> carúncula_ocular $1:NC I
<casa>_<consistorial> casa_consistorial $1:NC I
<casa>_<cural> casa_cural $1:NC I
<casa>_de_baños casa_de_baños $1:NC I
<casa>_de_beneficencia casa_de_beneficencia $1:NC I
<casa>_de_campo casa_de_campo $1:NC I
<casa>_de_citas casa_de_citas $1:NC I
<casa>_de_cultura casa_de_cultura $1:NC I
<casa>_de_empeño casa_de_empeño $1:NC I
<casa>_de_empeños casa_de_empeños $1:NC I
<casa>_de_huéspedes casa_de_huéspedes $1:NC I
<casa>_de_juntas casa_de_juntas $1:NC I
<casa>_de_juventud casa_de_juventud $1:NC I
<casa>_de_locos casa_de_locos $1:NC I
<casa>_de_misericordia casa_de_misericordia $1:NC I
<casa>_de_putas casa_de_putas $1:NC I
<casa>_de_socorro casa_de_socorro $1:NC I
<casa>_<discográfica> casa_discográfica $1:NC I
<casa>_<real> casa_real $1:NC I
<casa>_<solar> casa_solar $1:NC I
<casa>_<solariega> casa_solariega $1:NC I
<casa>_torre casa_torre $1:NC I
<casa>_<vasca> casa_vasca $1:NC I
<caso>_de_emergencia caso_de_emergencia $1:NC I
<caso>_<fortuito> caso_fortuito $1:NC I
<casquete>_<esférico> casquete_esférico $1:NC I
<casquete>_<polar> casquete_polar $1:NC I
<castaña>_de_Indias castaña_de_Indias $1:NC I
<castaña>_<pilonga> castaña_pilonga $1:NC I
<castaña>_<pilonga> castaña_pilonga $1:NC I
<castaño>_de_indias castaño_de_indias $1:NC I
<castor>_<americano> castor_americano $1:NC I
<castor>_<euroasiático> castor_euroasiático $1:NC I
<castor>_<europeo> castor_europeo $1:NC I
<cátedra>_de_el_predicador cátedra_de_el_predicador $1:NC I
<causa>_<civil> causa_civil $1:NC I
<causa>_<criminal> causa_criminal $1:NC I
<causa>_de_fuerza_mayor causa_de_fuerza_mayor $1:NC I
<causa>_<legítima> causa_legítima $1:NC I
<causa>_primera causa_primera $1:NC I
<caza>_de_brujas caza_de_brujas $1:NC I
<caza>_<mayor> caza_mayor $1:NC I
<caza>_<menor> caza_menor $1:NC I
<cebolla>_<albarrana> cebolla_albarrana $1:NC I
<cedro>_de_España cedro_de_España $1:NC I
<cédula>_de_habitabilidad cédula_de_habitabilidad $1:NC I
<cédula>_<hipotecaria> cédula_hipotecaria $1:NC I
<celidonia>_<mayor> celidonia_mayor $1:NC I
<celidonia>_<menor> celidonia_menor $1:NC I
<célula>_capitular célula_capitular $1:NC I
<célula>_huevo célula_huevo $1:NC I
<célula>_<sexual> célula_sexual $1:NC I
<cena>_de_despedida cena_de_despedida $1:NC I
<censo>_<electoral> censo_electoral $1:NC I
<centaura>_<mayor> centaura_mayor $1:NC I
<centaura>_<menor> centaura_menor $1:NC I
<central>_<sindical> central_sindical $1:NC I
<centro>_<comercial> centro_comercial $1:NC I
<centro>_<comercial> centro_comercial $1:NC I
<centro>_de_cálculo centro_de_cálculo $1:NC I
<centro>_de_gravedad centro_de_gravedad $1:NC I
<centro>_de_masa centro_de_masa $1:NC I
<centro>_de_trabajo centro_de_trabajo $1:NC I
<centro>_de_el_campo centro_de_el_campo $1:NC I
<centro>_de_enseñanza centro_de_enseñanza $1:NC I
<centro>_<educativo> centro_educativo $1:NC I
<centro>_<docente> centro_docente $1:NC I
cerceta_común cerceta_común $1:NC I
<cerda>_madre cerda_madre $1:NC I
<cerdo>_hormiguero cerdo_hormiguero $1:NC I
